Order_ID,Customer_ID,Product,Category,Price,Discount,Final_Price,Quantity,Total_Sales,Returned,City,Payment_Method,Order_Date
ORD-3832,CUST-722,Laptop,Electronics,15000,0.2,12000.0,2,24000.0,0,Tanta,Credit Card,2023-12-07
ORD-3833,CUST-31,T-shirt,Fashion,300,0.0,300.0,5,1500.0,0,Aswan,Cash,2023-09-01
ORD-3834,CUST-632,T-shirt,Fashion,300,0.0,300.0,1,300.0,0,Tanta,Credit Card,2023-01-13
ORD-3835,CUST-752,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Aswan,Credit Card,2023-06-02
ORD-3836,CUST-182,Backpack,Accessories,400,0.15,340.0,2,680.0,0,Giza,Cash,2023-08-02
ORD-3837,CUST-238,Camera,Electronics,12000,0.0,12000.0,3,36000.0,0,Giza,Cash,2023-04-02
ORD-3838,CUST-384,Camera,Electronics,12000,0.15,10200.0,2,20400.0,0,Mansoura,Credit Card,2023-10-05
ORD-3839,CUST-290,Backpack,Accessories,400,0.0,400.0,3,1200.0,0,Mansoura,Credit Card,2023-07-21
ORD-3840,CUST-583,Camera,Electronics,12000,0.1,10800.0,1,10800.0,0,Cairo,Credit Card,2023-05-20
ORD-3841,CUST-733,Shoes,Fashion,700,0.0,700.0,3,2100.0,0,Mansoura,Vodafone Cash,2023-06-23
ORD-3842,CUST-146,Shoes,Fashion,700,0.0,700.0,3,2100.0,0,Aswan,Vodafone Cash,2023-03-05
ORD-3843,CUST-544,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Cairo,Cash,2023-02-05
ORD-3844,CUST-263,Watch,Fashion,1200,0.0,1200.0,2,2400.0,0,Aswan,Cash,2023-09-08
ORD-3845,CUST-560,Shoes,Fashion,700,0.1,630.0,2,1260.0,0,Cairo,Credit Card,2023-10-16
ORD-3846,CUST-239,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Cairo,Credit Card,2023-11-04
ORD-3847,CUST-147,T-shirt,Fashion,300,0.0,300.0,3,0.0,1,Cairo,Credit Card,2023-02-11
ORD-3848,CUST-510,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Alexandria,Credit Card,2023-05-15
ORD-3849,CUST-723,Shoes,Fashion,700,0.15,595.0,1,595.0,0,Giza,Credit Card,2023-01-05
ORD-3850,CUST-282,Headphones,Electronics,500,0.0,500.0,3,1500.0,0,Alexandria,Credit Card,2023-09-26
ORD-3851,CUST-321,Phone,Electronics,8000,0.0,8000.0,3,24000.0,0,Alexandria,Cash,2023-10-23
ORD-3852,CUST-484,Shoes,Fashion,700,0.15,595.0,6,3570.0,0,Giza,Credit Card,2023-11-23
ORD-3853,CUST-799,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Cairo,Vodafone Cash,2023-07-02
ORD-3854,CUST-311,Phone,Electronics,8000,0.0,8000.0,3,0.0,1,Giza,Vodafone Cash,2023-06-11
ORD-3855,CUST-548,Shoes,Fashion,700,0.0,700.0,3,0.0,1,Aswan,Cash,2023-03-02
ORD-3856,CUST-639,Watch,Fashion,1200,0.15,1020.0,3,3060.0,0,Aswan,Cash,2023-10-17
ORD-3857,CUST-102,Headphones,Electronics,500,0.15,425.0,5,2125.0,0,Alexandria,Credit Card,2023-10-17
ORD-3858,CUST-695,Phone,Electronics,8000,0.0,8000.0,8,64000.0,0,Alexandria,Cash,2023-11-13
ORD-3859,CUST-666,Laptop,Electronics,15000,0.2,12000.0,1,12000.0,0,Cairo,Credit Card,2023-09-30
ORD-3860,CUST-553,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Alexandria,Vodafone Cash,2023-03-04
ORD-3861,CUST-310,Headphones,Electronics,500,0.0,500.0,1,500.0,0,Giza,Vodafone Cash,2023-06-26
ORD-3862,CUST-85,Shoes,Fashion,700,0.0,700.0,3,2100.0,0,Aswan,Cash,2023-06-24
ORD-3863,CUST-120,T-shirt,Fashion,300,0.15,255.0,2,510.0,0,Tanta,Vodafone Cash,2023-09-14
ORD-3864,CUST-640,Watch,Fashion,1200,0.1,1080.0,3,3240.0,0,Aswan,Cash,2023-11-19
ORD-3865,CUST-489,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Giza,Cash,2023-03-18
ORD-3866,CUST-159,Watch,Fashion,1200,0.0,1200.0,4,4800.0,0,Aswan,Vodafone Cash,2023-07-28
ORD-3867,CUST-646,Headphones,Electronics,500,0.0,500.0,3,1500.0,0,Aswan,Cash,2023-01-17
ORD-3868,CUST-648,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Aswan,Vodafone Cash,2023-07-05
ORD-3869,CUST-742,Backpack,Accessories,400,0.0,400.0,4,1600.0,0,Giza,Credit Card,2023-06-12
ORD-3870,CUST-357,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Giza,Credit Card,2023-04-10
ORD-3871,CUST-400,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Giza,Cash,2023-09-27
ORD-3872,CUST-602,T-shirt,Fashion,300,0.0,300.0,5,1500.0,0,Alexandria,Credit Card,2023-01-06
ORD-3873,CUST-13,Headphones,Electronics,500,0.0,500.0,4,2000.0,0,Tanta,Credit Card,2023-06-02
ORD-3874,CUST-454,Backpack,Accessories,400,0.0,400.0,1,400.0,0,Aswan,Credit Card,2023-10-25
ORD-3875,CUST-689,Phone,Electronics,8000,0.0,8000.0,3,24000.0,0,Giza,Cash,2023-02-06
ORD-3876,CUST-712,T-shirt,Fashion,300,0.0,300.0,1,300.0,0,Aswan,Vodafone Cash,2023-01-11
ORD-3877,CUST-354,Shoes,Fashion,700,0.0,700.0,4,2800.0,0,Giza,Credit Card,2023-08-06
ORD-3878,CUST-197,T-shirt,Fashion,300,0.1,270.0,3,810.0,0,Tanta,Vodafone Cash,2023-08-30
ORD-3879,CUST-502,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Mansoura,Vodafone Cash,2023-06-05
ORD-3880,CUST-754,Headphones,Electronics,500,0.0,500.0,3,1500.0,0,Mansoura,Credit Card,2023-10-16
ORD-3881,CUST-205,Shoes,Fashion,700,0.0,700.0,2,1400.0,0,Tanta,Cash,2023-01-12
ORD-3882,CUST-389,Shoes,Fashion,700,0.1,630.0,5,3150.0,0,Mansoura,Vodafone Cash,2023-09-08
ORD-3883,CUST-678,Laptop,Electronics,15000,0.0,15000.0,3,45000.0,0,Giza,Vodafone Cash,2023-03-09
ORD-3884,CUST-530,Watch,Fashion,1200,0.2,960.0,3,2880.0,0,Alexandria,Cash,2023-04-24
ORD-3885,CUST-295,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Aswan,Cash,2023-08-03
ORD-3886,CUST-51,T-shirt,Fashion,300,0.15,255.0,3,765.0,0,Alexandria,Credit Card,2023-11-30
ORD-3887,CUST-653,Shoes,Fashion,700,0.15,595.0,3,1785.0,0,Giza,Cash,2023-05-29
ORD-3888,CUST-527,Watch,Fashion,1200,0.0,1200.0,5,6000.0,0,Cairo,Cash,2023-09-08
ORD-3889,CUST-641,Shoes,Fashion,700,0.0,700.0,3,2100.0,0,Cairo,Vodafone Cash,2023-10-31
ORD-3890,CUST-14,Backpack,Accessories,400,0.1,360.0,4,1440.0,0,Giza,Vodafone Cash,2023-01-25
ORD-3891,CUST-669,Laptop,Electronics,15000,0.0,15000.0,4,60000.0,0,Alexandria,Vodafone Cash,2023-12-10
ORD-3892,CUST-307,Phone,Electronics,8000,0.0,8000.0,2,16000.0,0,Tanta,Vodafone Cash,2023-09-14
ORD-3893,CUST-601,Headphones,Electronics,500,0.0,500.0,7,3500.0,0,Mansoura,Credit Card,2023-03-06
ORD-3894,CUST-170,Headphones,Electronics,500,0.1,450.0,2,900.0,0,Alexandria,Credit Card,2023-09-13
ORD-3895,CUST-63,Backpack,Accessories,400,0.2,320.0,4,1280.0,0,Giza,Cash,2023-08-28
ORD-3896,CUST-388,Watch,Fashion,1200,0.0,1200.0,1,1200.0,0,Mansoura,Vodafone Cash,2023-08-15
ORD-3897,CUST-367,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Aswan,Credit Card,2023-08-21
ORD-3898,CUST-307,Camera,Electronics,12000,0.0,12000.0,4,48000.0,0,Cairo,Cash,2023-12-03
ORD-3899,CUST-678,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Tanta,Vodafone Cash,2023-07-23
ORD-3900,CUST-498,T-shirt,Fashion,300,0.0,300.0,5,1500.0,0,Mansoura,Cash,2023-05-08
ORD-3901,CUST-21,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Alexandria,Vodafone Cash,2023-07-17
ORD-3902,CUST-555,T-shirt,Fashion,300,0.0,300.0,5,0.0,1,Giza,Cash,2023-01-30
ORD-3903,CUST-299,Headphones,Electronics,500,0.0,500.0,3,1500.0,0,Alexandria,Vodafone Cash,2023-09-25
ORD-3904,CUST-677,Watch,Fashion,1200,0.15,1020.0,5,5100.0,0,Mansoura,Credit Card,2023-01-03
ORD-3905,CUST-263,Headphones,Electronics,500,0.15,425.0,2,850.0,0,Tanta,Cash,2023-08-14
ORD-3906,CUST-177,Headphones,Electronics,500,0.15,425.0,5,2125.0,0,Mansoura,Vodafone Cash,2023-12-06
ORD-3907,CUST-368,Phone,Electronics,8000,0.2,6400.0,3,19200.0,0,Giza,Credit Card,2023-08-14
ORD-3908,CUST-462,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Aswan,Cash,2023-07-09
ORD-3909,CUST-324,T-shirt,Fashion,300,0.0,300.0,6,1800.0,0,Cairo,Credit Card,2023-03-11
ORD-3910,CUST-19,Watch,Fashion,1200,0.0,1200.0,6,7200.0,0,Aswan,Vodafone Cash,2023-04-16
ORD-3911,CUST-462,Watch,Fashion,1200,0.1,1080.0,4,4320.0,0,Mansoura,Vodafone Cash,2023-11-24
ORD-3912,CUST-84,Laptop,Electronics,15000,0.15,12750.0,1,12750.0,0,Aswan,Cash,2023-09-21
ORD-3913,CUST-214,Backpack,Accessories,400,0.0,400.0,5,2000.0,0,Tanta,Cash,2023-10-30
ORD-3914,CUST-632,Headphones,Electronics,500,0.0,500.0,2,1000.0,0,Giza,Vodafone Cash,2023-02-03
ORD-3915,CUST-622,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Alexandria,Credit Card,2023-07-09
ORD-3916,CUST-282,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Giza,Cash,2023-09-09
ORD-3917,CUST-719,Backpack,Accessories,400,0.1,360.0,4,0.0,1,Mansoura,Credit Card,2023-03-05
ORD-3918,CUST-351,Backpack,Accessories,400,0.0,400.0,3,1200.0,0,Mansoura,Vodafone Cash,2023-01-27
ORD-3919,CUST-210,Camera,Electronics,12000,0.15,10200.0,1,10200.0,0,Mansoura,Credit Card,2023-07-28
ORD-3920,CUST-526,T-shirt,Fashion,300,0.0,300.0,3,900.0,0,Tanta,Credit Card,2023-10-11
ORD-3921,CUST-308,Phone,Electronics,8000,0.2,6400.0,1,6400.0,0,Aswan,Cash,2023-07-16
ORD-3922,CUST-649,Watch,Fashion,1200,0.15,1020.0,7,7140.0,0,Cairo,Cash,2023-12-17
ORD-3923,CUST-205,Watch,Fashion,1200,0.15,1020.0,4,4080.0,0,Giza,Credit Card,2023-12-07
ORD-3924,CUST-574,T-shirt,Fashion,300,0.0,300.0,4,1200.0,0,Tanta,Vodafone Cash,2023-05-14
ORD-3925,CUST-601,Watch,Fashion,1200,0.1,1080.0,5,5400.0,0,Alexandria,Credit Card,2023-03-02
ORD-3926,CUST-290,T-shirt,Fashion,300,0.0,300.0,5,1500.0,0,Giza,Credit Card,2023-08-03
ORD-3927,CUST-63,Headphones,Electronics,500,0.15,425.0,4,1700.0,0,Giza,Cash,2023-07-06
ORD-3928,CUST-341,Laptop,Electronics,15000,0.0,15000.0,3,45000.0,0,Tanta,Credit Card,2023-04-04
ORD-3929,CUST-122,Headphones,Electronics,500,0.1,450.0,5,2250.0,0,Aswan,Vodafone Cash,2023-07-27
ORD-3930,CUST-534,Shoes,Fashion,700,0.0,700.0,1,700.0,0,Cairo,Cash,2023-05-21
ORD-3931,CUST-490,Shoes,Fashion,700,0.1,630.0,3,1890.0,0,Tanta,Vodafone Cash,2023-01-06
ORD-3932,CUST-484,Phone,Electronics,8000,0.0,8000.0,3,24000.0,0,Giza,Credit Card,2023-04-19
ORD-3933,CUST-45,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Giza,Credit Card,2023-04-12
ORD-3934,CUST-591,Phone,Electronics,8000,0.15,6800.0,2,13600.0,0,Tanta,Vodafone Cash,2023-10-20
ORD-3935,CUST-325,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Alexandria,Credit Card,2023-01-25
ORD-3936,CUST-57,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Alexandria,Cash,2023-03-19
ORD-3937,CUST-382,Backpack,Accessories,400,0.0,400.0,8,3200.0,0,Aswan,Credit Card,2023-12-05
ORD-3938,CUST-194,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Mansoura,Cash,2023-01-18
ORD-3939,CUST-542,Watch,Fashion,1200,0.0,1200.0,5,6000.0,0,Alexandria,Credit Card,2023-12-10
ORD-3940,CUST-726,T-shirt,Fashion,300,0.0,300.0,3,900.0,0,Mansoura,Cash,2023-04-08
ORD-3941,CUST-726,Backpack,Accessories,400,0.1,360.0,6,2160.0,0,Tanta,Credit Card,2023-04-18
ORD-3942,CUST-751,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Cairo,Cash,2023-05-13
ORD-3943,CUST-683,Camera,Electronics,12000,0.0,12000.0,3,36000.0,0,Mansoura,Cash,2023-03-01
ORD-3944,CUST-759,Phone,Electronics,8000,0.0,8000.0,7,56000.0,0,Mansoura,Vodafone Cash,2023-03-31
ORD-3945,CUST-453,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Cairo,Credit Card,2023-02-14
ORD-3946,CUST-398,Watch,Fashion,1200,0.0,1200.0,2,2400.0,0,Tanta,Cash,2023-08-02
ORD-3947,CUST-674,Headphones,Electronics,500,0.0,500.0,4,2000.0,0,Alexandria,Cash,2023-12-20
ORD-3948,CUST-246,Backpack,Accessories,400,0.0,400.0,1,400.0,0,Mansoura,Cash,2023-03-14
ORD-3949,CUST-284,Headphones,Electronics,500,0.0,500.0,3,0.0,1,Mansoura,Credit Card,2023-09-09
ORD-3950,CUST-451,Shoes,Fashion,700,0.0,700.0,4,2800.0,0,Alexandria,Credit Card,2023-06-25
ORD-3951,CUST-253,Backpack,Accessories,400,0.2,320.0,5,1600.0,0,Mansoura,Credit Card,2023-03-14
ORD-3952,CUST-56,Phone,Electronics,8000,0.0,8000.0,2,16000.0,0,Giza,Vodafone Cash,2023-10-18
ORD-3953,CUST-562,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Mansoura,Vodafone Cash,2023-06-01
ORD-3954,CUST-320,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Cairo,Vodafone Cash,2023-09-06
ORD-3955,CUST-153,Backpack,Accessories,400,0.0,400.0,4,1600.0,0,Giza,Credit Card,2023-04-09
ORD-3956,CUST-469,Phone,Electronics,8000,0.0,8000.0,7,56000.0,0,Mansoura,Credit Card,2023-12-25
ORD-3957,CUST-677,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Tanta,Credit Card,2023-05-11
ORD-3958,CUST-218,Phone,Electronics,8000,0.15,6800.0,5,34000.0,0,Aswan,Vodafone Cash,2023-07-02
ORD-3959,CUST-624,Shoes,Fashion,700,0.2,560.0,5,2800.0,0,Aswan,Vodafone Cash,2023-06-21
ORD-3960,CUST-498,Headphones,Electronics,500,0.1,450.0,7,3150.0,0,Tanta,Cash,2023-12-08
ORD-3961,CUST-68,Phone,Electronics,8000,0.0,8000.0,2,16000.0,0,Cairo,Cash,2023-07-03
ORD-3962,CUST-75,T-shirt,Fashion,300,0.0,300.0,6,1800.0,0,Alexandria,Cash,2023-04-30
ORD-3963,CUST-768,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Aswan,Vodafone Cash,2023-01-23
ORD-3964,CUST-323,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Alexandria,Cash,2023-01-23
ORD-3965,CUST-739,Backpack,Accessories,400,0.0,400.0,5,2000.0,0,Mansoura,Vodafone Cash,2023-03-03
ORD-3966,CUST-374,Backpack,Accessories,400,0.0,400.0,4,1600.0,0,Cairo,Credit Card,2023-08-09
ORD-3967,CUST-187,Camera,Electronics,12000,0.0,12000.0,3,36000.0,0,Alexandria,Credit Card,2023-12-10
ORD-3968,CUST-282,Backpack,Accessories,400,0.0,400.0,2,0.0,1,Aswan,Vodafone Cash,2023-10-28
ORD-3969,CUST-316,Backpack,Accessories,400,0.0,400.0,3,1200.0,0,Aswan,Vodafone Cash,2023-12-23
ORD-3970,CUST-384,Watch,Fashion,1200,0.0,1200.0,4,4800.0,0,Mansoura,Cash,2023-06-03
ORD-3971,CUST-694,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Cairo,Vodafone Cash,2023-05-29
ORD-3972,CUST-288,Headphones,Electronics,500,0.0,500.0,4,2000.0,0,Giza,Cash,2023-09-23
ORD-3973,CUST-349,Backpack,Accessories,400,0.0,400.0,4,0.0,1,Giza,Credit Card,2023-03-28
ORD-3974,CUST-551,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Giza,Vodafone Cash,2023-01-08
ORD-3975,CUST-630,Headphones,Electronics,500,0.0,500.0,4,2000.0,0,Mansoura,Credit Card,2023-05-25
ORD-3976,CUST-319,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Cairo,Cash,2023-12-31
ORD-3977,CUST-448,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Alexandria,Cash,2023-02-04
ORD-3978,CUST-392,Phone,Electronics,8000,0.0,8000.0,4,0.0,1,Cairo,Credit Card,2023-07-26
ORD-3979,CUST-402,Watch,Fashion,1200,0.0,1200.0,3,3600.0,0,Alexandria,Cash,2023-08-27
ORD-3980,CUST-77,Watch,Fashion,1200,0.1,1080.0,5,5400.0,0,Tanta,Vodafone Cash,2023-06-04
ORD-3981,CUST-274,Phone,Electronics,8000,0.1,7200.0,4,28800.0,0,Cairo,Credit Card,2023-04-12
ORD-3982,CUST-349,T-shirt,Fashion,300,0.0,300.0,3,0.0,1,Cairo,Credit Card,2023-08-31
ORD-3983,CUST-226,T-shirt,Fashion,300,0.0,300.0,2,600.0,0,Giza,Vodafone Cash,2023-01-04
ORD-3984,CUST-222,Backpack,Accessories,400,0.0,400.0,2,800.0,0,Cairo,Vodafone Cash,2023-04-03
ORD-3985,CUST-535,Headphones,Electronics,500,0.0,500.0,1,500.0,0,Alexandria,Credit Card,2023-09-14
ORD-3986,CUST-321,T-shirt,Fashion,300,0.0,300.0,4,0.0,1,Alexandria,Credit Card,2023-09-10
ORD-3987,CUST-402,Camera,Electronics,12000,0.0,12000.0,5,60000.0,0,Giza,Credit Card,2023-11-14
ORD-3988,CUST-314,Watch,Fashion,1200,0.0,1200.0,4,4800.0,0,Alexandria,Vodafone Cash,2023-10-18
ORD-3989,CUST-491,T-shirt,Fashion,300,0.15,255.0,4,1020.0,0,Cairo,Vodafone Cash,2023-02-11
ORD-3990,CUST-368,Laptop,Electronics,15000,0.15,12750.0,2,25500.0,0,Aswan,Vodafone Cash,2023-05-12
ORD-3991,CUST-409,Shoes,Fashion,700,0.1,630.0,2,1260.0,0,Aswan,Cash,2023-01-28
ORD-3992,CUST-551,Shoes,Fashion,700,0.1,630.0,5,3150.0,0,Mansoura,Credit Card,2023-07-16
ORD-3993,CUST-126,Watch,Fashion,1200,0.0,1200.0,1,1200.0,0,Alexandria,Cash,2023-02-27
ORD-3994,CUST-441,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Giza,Cash,2023-09-22
ORD-3995,CUST-502,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Giza,Vodafone Cash,2023-03-14
ORD-3996,CUST-533,Watch,Fashion,1200,0.0,1200.0,7,8400.0,0,Alexandria,Credit Card,2023-12-31
ORD-3997,CUST-589,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Mansoura,Vodafone Cash,2023-02-13
ORD-3998,CUST-775,Headphones,Electronics,500,0.0,500.0,3,1500.0,0,Giza,Credit Card,2023-03-02
ORD-3999,CUST-715,Headphones,Electronics,500,0.0,500.0,4,2000.0,0,Tanta,Vodafone Cash,2023-06-22
ORD-4000,CUST-515,Camera,Electronics,12000,0.1,10800.0,1,10800.0,0,Mansoura,Credit Card,2023-02-13
ORD-4001,CUST-651,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Mansoura,Vodafone Cash,2023-05-09
ORD-4002,CUST-149,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Cairo,Vodafone Cash,2023-04-30
ORD-4003,CUST-502,Headphones,Electronics,500,0.0,500.0,7,3500.0,0,Alexandria,Cash,2023-11-30
ORD-4004,CUST-249,Shoes,Fashion,700,0.0,700.0,2,1400.0,0,Aswan,Vodafone Cash,2023-02-08
ORD-4005,CUST-137,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Alexandria,Credit Card,2023-01-23
ORD-4006,CUST-237,Watch,Fashion,1200,0.0,1200.0,5,6000.0,0,Tanta,Cash,2023-06-04
ORD-4007,CUST-520,Backpack,Accessories,400,0.0,400.0,5,2000.0,0,Aswan,Credit Card,2023-09-19
ORD-4008,CUST-45,Backpack,Accessories,400,0.0,400.0,3,1200.0,0,Tanta,Vodafone Cash,2023-04-12
ORD-4009,CUST-680,Phone,Electronics,8000,0.0,8000.0,4,32000.0,0,Alexandria,Credit Card,2023-11-22
ORD-4010,CUST-470,Backpack,Accessories,400,0.15,340.0,5,1700.0,0,Giza,Cash,2023-11-30
ORD-4011,CUST-341,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Giza,Credit Card,2023-10-22
ORD-4012,CUST-528,Shoes,Fashion,700,0.0,700.0,2,1400.0,0,Aswan,Cash,2023-06-06
ORD-4013,CUST-458,Laptop,Electronics,15000,0.2,12000.0,4,48000.0,0,Tanta,Cash,2023-12-16
ORD-4014,CUST-384,T-shirt,Fashion,300,0.0,300.0,2,600.0,0,Alexandria,Cash,2023-08-17
ORD-4015,CUST-514,Camera,Electronics,12000,0.1,10800.0,4,0.0,1,Tanta,Cash,2023-12-18
ORD-4016,CUST-699,T-shirt,Fashion,300,0.15,255.0,6,1530.0,0,Tanta,Credit Card,2023-11-19
ORD-4017,CUST-512,Camera,Electronics,12000,0.1,10800.0,2,0.0,1,Alexandria,Cash,2023-07-24
ORD-4018,CUST-495,Headphones,Electronics,500,0.0,500.0,6,3000.0,0,Aswan,Credit Card,2023-04-13
ORD-4019,CUST-333,Camera,Electronics,12000,0.1,10800.0,1,10800.0,0,Giza,Credit Card,2023-01-29
ORD-4020,CUST-394,T-shirt,Fashion,300,0.0,300.0,4,1200.0,0,Mansoura,Credit Card,2023-07-17
ORD-4021,CUST-339,Phone,Electronics,8000,0.15,6800.0,5,34000.0,0,Tanta,Vodafone Cash,2023-04-14
ORD-4022,CUST-730,Watch,Fashion,1200,0.0,1200.0,5,6000.0,0,Aswan,Credit Card,2023-01-23
ORD-4023,CUST-112,Shoes,Fashion,700,0.0,700.0,1,700.0,0,Aswan,Cash,2023-03-04
ORD-4024,CUST-85,Shoes,Fashion,700,0.0,700.0,2,1400.0,0,Aswan,Vodafone Cash,2023-05-20
ORD-4025,CUST-275,Watch,Fashion,1200,0.0,1200.0,3,3600.0,0,Giza,Vodafone Cash,2023-06-03
ORD-4026,CUST-149,Phone,Electronics,8000,0.15,6800.0,8,54400.0,0,Cairo,Cash,2023-12-19
ORD-4027,CUST-587,Headphones,Electronics,500,0.0,500.0,5,2500.0,0,Giza,Cash,2023-06-15
ORD-4028,CUST-361,Watch,Fashion,1200,0.15,1020.0,3,0.0,1,Cairo,Cash,2023-06-28
ORD-4029,CUST-710,Watch,Fashion,1200,0.0,1200.0,1,1200.0,0,Cairo,Credit Card,2023-05-07
ORD-4030,CUST-126,Camera,Electronics,12000,0.1,10800.0,4,0.0,1,Mansoura,Vodafone Cash,2023-11-25
ORD-4031,CUST-769,Shoes,Fashion,700,0.0,700.0,2,1400.0,0,Cairo,Cash,2023-06-18
ORD-4032,CUST-733,Phone,Electronics,8000,0.0,8000.0,3,24000.0,0,Mansoura,Vodafone Cash,2023-03-01
ORD-4033,CUST-695,Headphones,Electronics,500,0.1,450.0,3,1350.0,0,Cairo,Cash,2023-09-22
ORD-4034,CUST-452,Camera,Electronics,12000,0.0,12000.0,3,36000.0,0,Aswan,Vodafone Cash,2023-04-27
ORD-4035,CUST-692,Phone,Electronics,8000,0.15,6800.0,7,47600.0,0,Giza,Credit Card,2023-11-26
ORD-4036,CUST-683,T-shirt,Fashion,300,0.0,300.0,3,900.0,0,Tanta,Cash,2023-02-17
ORD-4037,CUST-629,Shoes,Fashion,700,0.0,700.0,5,3500.0,0,Aswan,Cash,2023-04-15
ORD-4038,CUST-294,Phone,Electronics,8000,0.2,6400.0,4,25600.0,0,Alexandria,Vodafone Cash,2023-06-02
ORD-4039,CUST-375,Laptop,Electronics,15000,0.1,13500.0,1,13500.0,0,Aswan,Cash,2023-09-01
ORD-4040,CUST-686,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Cairo,Vodafone Cash,2023-03-12
ORD-4041,CUST-50,Shoes,Fashion,700,0.0,700.0,2,1400.0,0,Aswan,Cash,2023-08-06
ORD-4042,CUST-131,Backpack,Accessories,400,0.1,360.0,4,1440.0,0,Giza,Vodafone Cash,2023-06-03
ORD-4043,CUST-186,Backpack,Accessories,400,0.0,400.0,5,2000.0,0,Mansoura,Cash,2023-07-25
ORD-4044,CUST-694,Watch,Fashion,1200,0.1,1080.0,3,3240.0,0,Giza,Vodafone Cash,2023-07-30
ORD-4045,CUST-571,Watch,Fashion,1200,0.0,1200.0,4,4800.0,0,Mansoura,Credit Card,2023-06-20
ORD-4046,CUST-222,Headphones,Electronics,500,0.0,500.0,5,2500.0,0,Giza,Cash,2023-12-27
ORD-4047,CUST-307,Backpack,Accessories,400,0.0,400.0,2,800.0,0,Tanta,Cash,2023-10-25
ORD-4048,CUST-223,Backpack,Accessories,400,0.0,400.0,3,0.0,1,Alexandria,Vodafone Cash,2023-06-01
ORD-4049,CUST-583,Shoes,Fashion,700,0.0,700.0,5,3500.0,0,Alexandria,Credit Card,2023-12-09
ORD-4050,CUST-703,Shoes,Fashion,700,0.0,700.0,1,700.0,0,Cairo,Vodafone Cash,2023-06-01
ORD-4051,CUST-670,Phone,Electronics,8000,0.0,8000.0,3,24000.0,0,Tanta,Cash,2023-09-10
ORD-4052,CUST-528,Watch,Fashion,1200,0.0,1200.0,6,7200.0,0,Mansoura,Credit Card,2023-04-30
ORD-4053,CUST-649,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Alexandria,Credit Card,2023-07-31
ORD-4054,CUST-721,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Cairo,Vodafone Cash,2023-06-23
ORD-4055,CUST-239,Camera,Electronics,12000,0.2,9600.0,2,19200.0,0,Mansoura,Cash,2023-08-14
ORD-4056,CUST-80,T-shirt,Fashion,300,0.2,240.0,4,960.0,0,Alexandria,Vodafone Cash,2023-06-28
ORD-4057,CUST-601,Phone,Electronics,8000,0.0,8000.0,4,32000.0,0,Alexandria,Vodafone Cash,2023-05-04
ORD-4058,CUST-732,Phone,Electronics,8000,0.15,6800.0,5,34000.0,0,Alexandria,Vodafone Cash,2023-04-02
ORD-4059,CUST-62,Watch,Fashion,1200,0.0,1200.0,2,2400.0,0,Giza,Cash,2023-06-30
